timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,interface,rule_id,bytes_in,bytes_out
1774020655,10.1.2.20,51667,10.1.10.5,389,TCP,ALLOW,lan_clinical,rule_48,6002,20637
1774020661,10.1.12.1,59510,10.1.10.1,445,TCP,ALLOW,lan_clinical,rule_47,7864,23159
1774020662,10.1.2.11,64600,13.107.42.14,636,TCP,BLOCK,lan_clinical,rule_13,5206,15289
1774020664,10.1.2.20,58613,10.1.1.10,88,UDP,ALLOW,lan_servers,rule_20,1710,9726
1774020669,10.1.1.50,59244,10.1.10.5,636,UDP,ALLOW,lan_billing,rule_40,4995,8373
1774020674,10.2.1.10,58997,10.1.10.3,389,TCP,ALLOW,lan_servers,rule_5,4952,29884
1774020675,10.1.1.30,64020,13.107.42.14,443,TCP,ALLOW,lan_servers,rule_5,2149,2611
1774020679,10.1.12.2,64516,10.1.1.11,25,UDP,ALLOW,wan,rule_40,6763,11455
1774020680,10.1.10.3,61224,10.1.2.40,135,UDP,ALLOW,wan,rule_33,5722,2067
1774020685,10.1.12.2,52767,10.1.1.11,389,TCP,ALLOW,lan_clinical,rule_44,4084,15490
1774020687,10.1.1.10,60427,10.1.1.10,3389,TCP,ALLOW,wan,rule_24,2263,1354
1774020694,10.1.10.7,50527,10.1.10.7,5432,UDP,ALLOW,lan_clinical,rule_9,3717,712
1774020700,10.1.12.2,61069,10.1.2.40,445,UDP,ALLOW,lan_billing,rule_28,1066,31268
1774020745,10.1.1.30,55767,10.1.2.30,5432,TCP,ALLOW,lan_clinical,rule_21,2419,6298
1774020758,10.1.2.30,58577,13.107.42.14,53,TCP,BLOCK,wan,rule_6,5535,4875
1774020760,10.1.10.7,60630,10.1.10.1,80,TCP,ALLOW,wan,rule_40,6336,6472
1774020764,10.2.1.11,49437,10.1.2.30,445,TCP,ALLOW,lan_clinical,rule_27,618,19510
1774020783,10.1.2.11,52149,52.168.112.45,5432,TCP,ALLOW,wan,rule_6,2635,25332
1774020799,10.1.1.40,49214,10.1.10.5,135,UDP,ALLOW,lan_clinical,rule_6,4903,23851
1774020827,10.1.2.40,64473,10.1.10.7,389,TCP,ALLOW,lan_servers,rule_2,1547,29586
1774020837,10.1.10.12,50769,10.1.1.10,135,TCP,ALLOW,lan_billing,rule_47,5887,22536
1774020841,10.1.2.20,56833,10.1.2.30,5432,TCP,BLOCK,lan_servers,rule_15,3643,16387
1774020844,52.168.112.78,59751,10.1.2.40,88,TCP,ALLOW,wan,rule_45,6124,26768
1774020856,10.1.10.3,62855,140.82.112.22,88,TCP,BLOCK,wan,rule_27,6824,6682
1774020862,10.1.1.30,60244,10.1.10.1,636,TCP,BLOCK,lan_clinical,rule_49,5490,22033
1774020863,10.1.10.7,52685,10.1.10.3,22,TCP,BLOCK,lan_clinical,rule_15,7434,24424
1774020888,140.82.112.22,51579,10.1.1.10,53,TCP,ALLOW,lan_billing,rule_21,4406,30674
1774020895,10.1.2.20,64802,10.1.10.7,88,TCP,ALLOW,lan_clinical,rule_30,3935,6618
1774020905,52.168.112.78,64949,52.168.112.45,445,TCP,BLOCK,lan_clinical,rule_23,2982,24288
1774020925,10.0.0.10,58941,10.1.10.7,5432,TCP,ALLOW,lan_billing,rule_47,4016,18380
1774020925,10.2.1.11,56127,13.107.42.14,443,TCP,ALLOW,lan_servers,rule_18,686,24104
1774020944,10.0.0.10,54502,10.1.1.10,3389,TCP,ALLOW,lan_servers,rule_10,1509,727
1774020947,10.1.1.10,63546,10.1.10.3,22,TCP,ALLOW,wan,rule_28,3680,10760
1774020959,10.0.0.10,54553,10.1.10.5,80,TCP,ALLOW,lan_servers,rule_25,7022,22251
1774020971,10.1.1.50,56208,10.1.10.3,993,TCP,ALLOW,lan_servers,rule_39,1905,3367
1774020974,10.1.2.30,59417,10.1.1.11,22,TCP,ALLOW,lan_clinical,rule_6,5631,18995
1774020978,10.1.2.20,64445,10.1.1.10,88,TCP,ALLOW,lan_clinical,rule_2,216,17617
1774020997,10.1.10.7,55092,10.1.10.7,25,TCP,ALLOW,lan_clinical,rule_21,4493,12897
1774021001,10.1.1.50,58620,10.1.10.1,389,TCP,BLOCK,lan_servers,rule_12,6608,22973
1774021002,10.1.12.1,51395,13.107.42.14,22,TCP,ALLOW,lan_billing,rule_48,1934,18332
1774021002,10.1.2.20,53000,10.1.10.5,443,TCP,ALLOW,lan_servers,rule_8,7379,27124
1774021008,13.107.42.14,56050,52.168.112.45,636,UDP,BLOCK,lan_clinical,rule_8,6354,6587
1774021017,10.1.2.40,65219,10.1.2.30,88,UDP,ALLOW,lan_clinical,rule_11,5132,17110
1774021017,10.1.10.5,54302,10.1.10.5,25,TCP,ALLOW,lan_servers,rule_14,4957,25784
1774021020,52.168.112.78,64229,10.1.1.11,25,TCP,BLOCK,lan_servers,rule_49,4873,15243
1774021024,10.1.1.10,63724,10.1.10.7,443,TCP,ALLOW,lan_clinical,rule_3,2550,18515
1774021031,10.1.10.5,59496,10.1.2.40,25,UDP,ALLOW,lan_billing,rule_21,6192,29794
1774021039,10.1.10.7,54504,10.1.10.7,443,TCP,ALLOW,lan_servers,rule_6,1712,9327
1774021045,10.1.11.9,60262,13.107.42.14,5432,TCP,ALLOW,lan_billing,rule_27,279,25971
1774021058,10.1.2.30,62011,10.1.10.7,445,TCP,ALLOW,lan_clinical,rule_4,5357,30717
1774021072,10.2.1.10,51538,10.1.1.10,636,TCP,ALLOW,lan_servers,rule_18,3891,18751
1774021097,140.82.112.22,55977,10.1.10.7,3389,UDP,BLOCK,wan,rule_48,103,12474
1774021101,10.2.1.10,61949,10.1.10.3,88,TCP,ALLOW,lan_clinical,rule_26,4284,2561
1774021114,10.1.1.30,52790,52.168.112.78,80,UDP,ALLOW,lan_servers,rule_10,3548,4772
1774021117,10.1.1.40,50160,52.168.112.78,22,TCP,BLOCK,wan,rule_1,4114,9204
1774021117,10.1.1.40,64002,10.1.10.3,993,TCP,BLOCK,lan_billing,rule_34,3897,14714
1774021130,10.1.10.1,64944,10.1.10.3,636,TCP,ALLOW,lan_clinical,rule_27,6383,31236
1774021134,10.1.1.50,55647,10.1.10.7,445,TCP,ALLOW,lan_clinical,rule_50,6711,6287
1774021135,10.1.10.1,56024,140.82.112.22,3389,TCP,BLOCK,lan_billing,rule_21,2479,26372
1774021135,10.1.12.1,57735,10.1.10.5,80,UDP,ALLOW,wan,rule_28,5156,8477
1774021140,10.1.1.40,63490,10.1.10.5,3389,TCP,ALLOW,lan_clinical,rule_9,2930,2572
1774021143,10.2.1.10,51194,13.107.42.14,5432,TCP,BLOCK,lan_billing,rule_24,475,19267
1774021148,13.107.42.14,50103,10.1.1.10,3389,UDP,ALLOW,wan,rule_46,6935,29634
1774021148,10.1.2.20,60277,52.168.112.45,53,TCP,ALLOW,lan_servers,rule_7,549,31608
1774021160,10.1.1.50,52860,10.1.1.11,443,TCP,BLOCK,lan_clinical,rule_18,7119,10675
1774021174,10.1.10.5,60113,10.1.1.10,25,TCP,ALLOW,lan_clinical,rule_28,6609,13169
1774021190,10.1.11.9,60173,10.1.10.3,53,TCP,ALLOW,wan,rule_25,6479,7257
1774021194,10.1.12.2,51909,52.168.112.78,22,TCP,ALLOW,lan_billing,rule_7,3342,8345
1774021203,10.1.2.10,57691,52.168.112.78,88,UDP,ALLOW,lan_clinical,rule_43,1044,25625
1774021211,10.1.12.2,54308,140.82.112.22,80,UDP,ALLOW,wan,rule_13,44,2713
1774021221,10.2.1.10,57873,10.1.1.10,80,TCP,ALLOW,lan_clinical,rule_39,6919,17061
1774021230,10.1.12.2,64596,52.168.112.78,443,UDP,ALLOW,lan_billing,rule_10,6492,12742
1774021261,10.1.12.1,58590,10.1.2.40,636,TCP,ALLOW,lan_billing,rule_15,6773,24550
1774021269,10.1.2.10,57860,10.1.1.10,80,TCP,ALLOW,lan_billing,rule_2,7970,4554
1774021286,52.168.112.45,62821,52.168.112.45,5432,UDP,ALLOW,lan_servers,rule_14,1108,23057
1774021292,10.1.10.7,63479,52.168.112.45,25,UDP,ALLOW,lan_servers,rule_50,3757,17298
1774021298,10.1.10.5,52965,10.1.10.1,135,TCP,ALLOW,wan,rule_26,1538,16631
1774021304,10.1.2.10,57036,140.82.112.22,445,TCP,ALLOW,lan_servers,rule_47,7283,5762
1774021321,10.1.2.30,64701,52.168.112.45,3389,TCP,ALLOW,wan,rule_12,3270,6632
1774021338,10.1.2.30,60495,52.168.112.45,22,TCP,ALLOW,lan_clinical,rule_21,5734,22715
1774021339,10.2.1.11,57759,52.168.112.45,445,TCP,ALLOW,lan_servers,rule_48,4950,12111
1774021340,140.82.112.22,50041,10.1.10.3,88,TCP,BLOCK,lan_servers,rule_15,1020,8360
1774021343,10.1.10.5,52860,10.1.1.10,22,UDP,ALLOW,lan_clinical,rule_34,2542,12425
1774021366,140.82.112.22,64682,10.1.2.30,22,UDP,BLOCK,lan_servers,rule_19,3147,10342
1774021374,10.1.10.7,57890,10.1.10.7,5432,TCP,ALLOW,lan_clinical,rule_43,7708,2199
1774021384,10.1.10.7,61694,10.1.10.3,636,UDP,ALLOW,wan,rule_20,7365,30995
1774021387,10.1.10.5,57224,52.168.112.45,445,UDP,BLOCK,lan_servers,rule_35,3295,12160
1774021418,10.1.1.30,55105,52.168.112.78,88,TCP,ALLOW,wan,rule_11,5396,5217
1774021428,10.1.1.30,51748,10.1.2.40,993,TCP,ALLOW,lan_billing,rule_35,2355,25866
1774021503,10.2.1.10,51784,52.168.112.78,389,TCP,ALLOW,lan_clinical,rule_18,3568,11204
1774021518,10.1.1.10,60248,140.82.112.22,135,TCP,ALLOW,wan,rule_31,2395,20533
1774021522,10.1.2.30,60358,10.1.2.30,389,TCP,ALLOW,lan_servers,rule_25,901,13552
1774021527,10.1.10.12,64497,10.1.10.1,80,TCP,ALLOW,lan_billing,rule_18,1926,31150
1774021528,10.1.10.3,60271,140.82.112.22,636,TCP,ALLOW,lan_clinical,rule_1,2711,820
1774021546,10.1.2.20,58097,10.1.2.30,993,TCP,ALLOW,lan_billing,rule_25,42,29150
1774021555,10.1.2.20,63810,10.1.2.30,88,TCP,BLOCK,lan_billing,rule_43,4698,13997
1774021557,10.1.12.1,52460,10.1.10.5,80,TCP,ALLOW,wan,rule_31,1560,13335
1774021561,10.1.2.10,57939,10.1.2.40,443,TCP,BLOCK,lan_clinical,rule_16,1357,6987
1774021585,10.1.2.30,54064,140.82.112.22,22,TCP,ALLOW,lan_clinical,rule_23,6296,31332
1774021593,10.1.2.30,59790,10.1.10.1,22,TCP,BLOCK,wan,rule_41,1648,30354
1774021616,10.1.10.3,57138,10.1.2.40,25,TCP,BLOCK,wan,rule_47,3454,28810
1774021618,10.1.1.30,52062,52.168.112.78,3389,TCP,ALLOW,wan,rule_23,4544,26510
1774021626,10.1.2.20,55149,140.82.112.22,135,TCP,BLOCK,lan_servers,rule_37,6143,17935
1774021629,52.168.112.78,56639,10.1.10.1,135,TCP,ALLOW,lan_servers,rule_36,6576,29857
1774021637,10.1.1.40,56121,10.1.2.30,993,UDP,ALLOW,lan_clinical,rule_47,1929,29840
1774021638,10.0.0.10,59587,10.1.10.5,88,TCP,BLOCK,wan,rule_2,754,18071
1774021650,10.1.2.10,63249,10.1.10.5,3389,UDP,ALLOW,wan,rule_13,4190,29661
1774021666,13.107.42.14,59295,10.1.10.3,5432,TCP,ALLOW,lan_servers,rule_36,3416,4805
1774021677,10.1.2.10,58066,10.1.10.7,993,TCP,ALLOW,lan_servers,rule_24,6557,27338
1774021714,10.1.10.7,60929,13.107.42.14,993,TCP,ALLOW,lan_clinical,rule_39,5008,1929
1774021715,140.82.112.22,62807,10.1.2.40,135,TCP,ALLOW,lan_billing,rule_18,6470,8067
1774021723,10.1.10.7,64571,10.1.10.1,389,UDP,ALLOW,lan_servers,rule_23,7626,12817
1774021724,10.1.10.3,57523,52.168.112.78,636,UDP,ALLOW,lan_clinical,rule_19,3249,4664
1774021741,10.1.11.9,51180,10.1.10.7,389,UDP,ALLOW,lan_servers,rule_18,7556,23214
1774021743,13.107.42.14,55664,10.1.10.3,3389,UDP,ALLOW,wan,rule_15,5561,21287
1774021747,10.2.1.10,62684,10.1.1.10,443,TCP,BLOCK,wan,rule_33,4953,13937
1774021749,10.1.10.12,60512,10.1.2.40,80,UDP,ALLOW,lan_clinical,rule_38,1119,31304
1774021754,10.1.1.11,64710,10.1.2.30,5432,UDP,ALLOW,lan_billing,rule_1,7434,17791
1774021759,10.0.0.10,51081,10.1.2.40,389,TCP,ALLOW,lan_servers,rule_37,1536,26754
1774021765,10.1.10.5,63805,10.1.1.11,135,TCP,ALLOW,lan_servers,rule_21,1388,27866
1774021784,10.1.12.2,52854,10.1.1.10,88,TCP,BLOCK,lan_servers,rule_42,5947,17601
1774021812,10.0.0.10,49949,10.1.2.30,22,UDP,ALLOW,lan_clinical,rule_42,4586,3399
1774021812,10.1.12.2,49254,52.168.112.78,389,TCP,ALLOW,lan_servers,rule_18,1895,22469
1774021815,10.2.1.11,53839,10.1.10.1,53,TCP,ALLOW,lan_servers,rule_11,5606,31912
1774021845,10.1.1.50,61846,10.1.10.3,135,UDP,ALLOW,lan_clinical,rule_26,1025,30446
1774021846,10.1.10.5,50689,10.1.10.3,25,TCP,BLOCK,lan_billing,rule_23,4538,15820
1774021860,10.2.1.11,56305,10.1.10.3,445,TCP,ALLOW,lan_clinical,rule_26,5127,20156
1774021877,10.1.1.30,59303,140.82.112.22,389,TCP,ALLOW,wan,rule_18,600,18955
1774021893,10.1.12.1,58366,10.1.10.1,389,TCP,ALLOW,lan_billing,rule_3,4697,4036
1774021897,52.168.112.78,49949,10.1.10.5,443,UDP,ALLOW,lan_billing,rule_44,7687,2318
1774021931,10.1.12.1,52029,10.1.1.11,993,TCP,ALLOW,wan,rule_4,6565,19852
1774021941,10.1.2.30,50410,140.82.112.22,25,TCP,ALLOW,wan,rule_40,2078,15868
1774021981,10.0.0.10,54698,13.107.42.14,636,TCP,ALLOW,wan,rule_8,1929,23054
1774021984,140.82.112.22,59663,52.168.112.45,389,UDP,ALLOW,lan_servers,rule_49,2755,30510
1774021986,10.1.2.30,60578,10.1.10.3,636,TCP,ALLOW,wan,rule_12,6099,16440
1774021992,10.1.1.30,63773,10.1.1.10,389,TCP,ALLOW,lan_billing,rule_4,4443,17954
1774021993,10.0.0.10,53158,10.1.10.5,443,TCP,BLOCK,lan_clinical,rule_42,5708,18673
1774022028,10.1.2.30,54298,52.168.112.45,80,TCP,ALLOW,lan_billing,rule_49,5811,18641
1774022042,10.1.2.20,64634,10.1.2.30,993,TCP,BLOCK,lan_servers,rule_32,7503,10770
1774022045,10.1.1.50,57159,10.1.10.3,443,TCP,ALLOW,lan_billing,rule_48,7157,2308
1774022070,10.1.12.2,57819,10.1.2.30,53,TCP,BLOCK,lan_billing,rule_10,6520,29080
1774022072,10.1.2.10,59574,10.1.10.7,22,TCP,ALLOW,wan,rule_38,1399,14694
1774022075,10.1.10.1,52755,10.1.10.3,636,UDP,ALLOW,lan_servers,rule_47,4005,21627
1774022100,10.1.1.30,49577,10.1.2.30,636,TCP,BLOCK,lan_servers,rule_42,2318,18491
1774022103,10.1.2.10,51389,140.82.112.22,445,UDP,ALLOW,lan_servers,rule_9,6406,10009
1774022120,10.1.1.30,57950,13.107.42.14,636,TCP,ALLOW,wan,rule_17,2200,23679
1774022154,10.1.10.7,60098,10.1.10.3,445,TCP,ALLOW,lan_billing,rule_13,2171,28867
1774022170,10.2.1.10,50959,140.82.112.22,443,TCP,ALLOW,lan_billing,rule_40,2376,19260
1774022189,10.1.2.40,50144,52.168.112.45,25,TCP,BLOCK,lan_servers,rule_44,6851,28404
1774022193,10.1.1.11,52273,140.82.112.22,3389,UDP,BLOCK,lan_servers,rule_28,4551,21719
1774022196,10.1.10.1,62463,10.1.10.5,5432,TCP,BLOCK,lan_clinical,rule_42,7849,29081
1774022224,10.1.2.11,53421,10.1.10.7,993,UDP,BLOCK,lan_billing,rule_17,1794,3914
1774022270,10.1.2.11,65264,52.168.112.78,443,TCP,ALLOW,lan_billing,rule_38,6274,20139
1774022271,52.168.112.45,49207,10.1.10.1,389,UDP,ALLOW,lan_billing,rule_23,2242,12816
1774022325,10.1.10.7,60287,10.1.2.40,25,UDP,ALLOW,lan_servers,rule_28,5340,17344
1774022327,10.1.10.12,58957,10.1.10.7,22,TCP,ALLOW,lan_clinical,rule_41,6939,8509
1774022328,10.0.0.10,55109,10.1.1.10,389,TCP,ALLOW,wan,rule_28,4285,28290
1774022333,10.0.0.10,60147,10.1.10.1,443,TCP,ALLOW,lan_billing,rule_46,6583,29190
1774022335,10.1.1.30,54477,10.1.2.30,25,TCP,ALLOW,wan,rule_18,5352,13319
1774022335,52.168.112.78,52195,10.1.2.40,993,UDP,ALLOW,lan_clinical,rule_32,7774,11199
1774022368,10.1.12.2,55872,10.1.10.1,135,TCP,ALLOW,wan,rule_25,3455,17549
1774022393,10.0.0.10,63949,13.107.42.14,636,UDP,ALLOW,lan_billing,rule_20,6175,17897
1774022394,10.1.1.10,53614,10.1.10.7,993,TCP,ALLOW,lan_clinical,rule_5,4141,11822
1774022395,10.1.11.9,54736,10.1.2.30,135,UDP,ALLOW,lan_servers,rule_21,7146,10225
1774022404,10.1.10.7,63781,10.1.10.3,443,UDP,ALLOW,lan_clinical,rule_4,4226,10407
1774022431,10.1.1.50,56359,10.1.10.3,22,TCP,ALLOW,lan_clinical,rule_9,6112,11698
1774022433,13.107.42.14,56983,13.107.42.14,389,UDP,ALLOW,lan_clinical,rule_48,2058,19709
1774022435,13.107.42.14,60465,10.1.10.3,636,UDP,BLOCK,lan_billing,rule_34,5502,1087
1774022448,10.1.10.12,56324,10.1.10.5,135,TCP,ALLOW,lan_servers,rule_25,2161,10603
1774022458,140.82.112.22,53544,10.1.10.5,3389,TCP,ALLOW,lan_servers,rule_1,6972,10299
1774022458,10.1.2.30,54919,52.168.112.78,5432,TCP,ALLOW,lan_billing,rule_41,6730,18070
1774022459,10.1.1.40,59985,52.168.112.45,636,TCP,ALLOW,lan_clinical,rule_24,4879,7053
1774022474,10.1.12.1,63799,10.1.2.30,3389,UDP,ALLOW,lan_billing,rule_46,7067,19437
1774022506,10.1.2.11,64651,10.1.1.10,443,TCP,ALLOW,lan_servers,rule_46,3237,11269
1774022506,10.1.1.40,49477,10.1.10.1,5432,TCP,ALLOW,lan_servers,rule_18,3261,331
1774022512,10.1.10.7,53131,140.82.112.22,389,TCP,ALLOW,wan,rule_10,1693,10657
1774022513,10.1.2.40,56814,10.1.1.10,636,UDP,ALLOW,lan_billing,rule_10,5043,17811
1774022527,52.168.112.78,58015,52.168.112.45,80,TCP,ALLOW,wan,rule_20,3615,16065
1774022553,13.107.42.14,50597,10.1.10.1,135,TCP,ALLOW,lan_billing,rule_38,3180,14317
1774022557,10.2.1.11,54330,10.1.10.1,5432,TCP,ALLOW,lan_clinical,rule_23,464,6096
1774022561,10.1.1.10,55249,10.1.10.7,443,TCP,BLOCK,lan_billing,rule_38,1270,5888
1774022567,10.1.12.1,53133,13.107.42.14,443,UDP,ALLOW,lan_servers,rule_26,692,22464
1774022570,13.107.42.14,57247,13.107.42.14,53,TCP,ALLOW,lan_billing,rule_3,5415,18191
1774022571,10.1.2.30,51744,10.1.1.10,636,TCP,ALLOW,wan,rule_18,3870,24384
1774022584,10.1.12.2,57535,10.1.10.3,636,TCP,BLOCK,lan_servers,rule_39,4372,14228
1774022606,52.168.112.78,57811,10.1.10.1,88,UDP,ALLOW,lan_clinical,rule_17,1579,374
1774022619,10.1.2.40,53848,52.168.112.78,88,TCP,ALLOW,wan,rule_3,817,2960
1774022625,10.2.1.10,63937,52.168.112.45,25,UDP,ALLOW,lan_servers,rule_41,6991,4972
1774022633,10.0.0.10,54364,10.1.10.1,135,TCP,ALLOW,lan_servers,rule_10,1943,31830
1774022638,10.1.2.30,55410,52.168.112.78,636,UDP,ALLOW,lan_clinical,rule_24,2813,19115
1774022659,10.1.12.2,58003,10.1.10.7,22,TCP,ALLOW,wan,rule_47,5939,27383
1774022660,10.1.10.3,53925,10.1.1.10,88,UDP,ALLOW,lan_clinical,rule_34,6204,7194
1774022685,10.1.1.11,58265,13.107.42.14,993,UDP,ALLOW,lan_billing,rule_25,407,22337
1774022722,10.2.1.11,58758,13.107.42.14,22,TCP,ALLOW,lan_clinical,rule_24,881,9491
1774022729,10.1.1.11,58303,140.82.112.22,443,TCP,ALLOW,lan_billing,rule_18,507,18908
1774022730,52.168.112.78,49506,10.1.1.11,5432,TCP,ALLOW,lan_servers,rule_45,4242,223
1774022742,10.1.1.10,58625,10.1.1.10,445,TCP,ALLOW,lan_billing,rule_31,5029,30492
1774022742,10.1.10.5,49426,10.1.1.11,135,UDP,BLOCK,wan,rule_6,1129,19693
1774022744,10.2.1.11,53456,10.1.10.5,993,TCP,ALLOW,lan_clinical,rule_3,1339,13040
1774022748,10.2.1.11,62678,13.107.42.14,88,TCP,ALLOW,lan_billing,rule_41,6783,22553
1774022770,10.1.11.9,53589,52.168.112.78,80,TCP,ALLOW,lan_servers,rule_30,138,16154
1774022776,10.1.12.2,56808,10.1.2.30,3389,TCP,BLOCK,lan_billing,rule_16,4872,15467
1774022792,13.107.42.14,54187,10.1.2.30,88,TCP,BLOCK,lan_billing,rule_27,3897,18212
1774022793,10.1.2.11,58113,52.168.112.78,53,TCP,ALLOW,lan_clinical,rule_6,5735,24161
1774022798,10.1.10.5,65522,10.1.2.40,5432,UDP,BLOCK,lan_billing,rule_32,7049,29655
1774022800,10.1.2.40,59049,10.1.1.11,5432,TCP,BLOCK,wan,rule_41,2356,20253
1774022824,10.2.1.10,55986,52.168.112.45,53,TCP,ALLOW,lan_billing,rule_40,2271,4481
1774022827,10.1.2.40,49699,10.1.10.5,445,UDP,ALLOW,lan_servers,rule_21,4592,17557
1774022830,10.1.2.40,58856,10.1.2.30,135,UDP,ALLOW,lan_billing,rule_34,492,24168
1774022845,52.168.112.78,54186,10.1.1.10,25,TCP,ALLOW,wan,rule_39,7255,12403
1774022858,10.1.1.50,57982,13.107.42.14,636,TCP,ALLOW,lan_billing,rule_42,4189,23158
1774022867,10.1.12.1,64574,10.1.2.30,389,TCP,ALLOW,lan_clinical,rule_6,494,19112
1774022872,13.107.42.14,63475,10.1.1.10,22,TCP,ALLOW,lan_billing,rule_48,6957,24498
1774022888,10.2.1.11,51737,10.1.1.10,25,UDP,ALLOW,wan,rule_45,3922,13406
1774022916,10.1.12.2,53719,10.1.2.40,636,TCP,ALLOW,lan_clinical,rule_50,3112,15149
1774022937,10.0.0.10,50124,10.1.1.10,135,TCP,ALLOW,lan_servers,rule_35,2382,27286
1774022946,10.1.2.11,62601,52.168.112.78,5432,UDP,ALLOW,lan_billing,rule_7,5921,9906
1774022951,10.1.1.40,60744,13.107.42.14,80,UDP,ALLOW,wan,rule_20,5977,29735
1774022963,10.1.2.30,61824,10.1.10.1,80,TCP,ALLOW,lan_clinical,rule_30,4325,23749
1774022968,10.1.11.9,49745,140.82.112.22,80,TCP,ALLOW,lan_billing,rule_28,6781,3819
1774022969,10.1.1.50,49383,140.82.112.22,3389,TCP,ALLOW,lan_clinical,rule_40,2172,4294
1774022996,10.2.1.10,55886,10.1.2.30,389,UDP,ALLOW,lan_billing,rule_25,4302,26863
1774023005,140.82.112.22,51797,10.1.10.1,22,TCP,ALLOW,wan,rule_13,5631,4801
1774023008,10.1.11.9,60981,10.1.10.5,88,UDP,ALLOW,lan_servers,rule_38,2855,3196
1774023017,10.1.2.40,52960,10.1.10.1,389,TCP,BLOCK,lan_billing,rule_31,553,22231
1774023021,10.1.2.10,55650,10.1.1.10,443,TCP,ALLOW,lan_clinical,rule_24,7669,26377
1774023038,10.1.10.1,55914,10.1.10.1,993,TCP,ALLOW,lan_billing,rule_22,2778,19435
1774023043,10.1.2.10,63569,10.1.10.5,25,TCP,ALLOW,wan,rule_41,6046,27493
1774023052,10.0.0.10,54251,10.1.2.40,80,TCP,BLOCK,lan_billing,rule_29,6414,29981
1774023062,13.107.42.14,65094,10.1.1.11,636,TCP,BLOCK,wan,rule_43,7835,11949
1774023089,10.1.2.30,58862,140.82.112.22,445,UDP,ALLOW,lan_billing,rule_33,1409,12495
1774023101,10.0.0.10,51217,10.1.10.1,5432,TCP,ALLOW,wan,rule_18,4240,9158
1774023115,10.1.1.40,56890,10.1.10.1,389,UDP,BLOCK,lan_servers,rule_7,2871,12860
1774023124,52.168.112.45,65436,10.1.1.10,22,TCP,ALLOW,lan_servers,rule_48,1402,19290
1774023144,10.1.10.12,50094,10.1.10.5,135,TCP,ALLOW,lan_clinical,rule_8,4137,17239
1774023146,10.1.1.10,63103,10.1.10.7,3389,TCP,ALLOW,lan_clinical,rule_9,7014,4176
1774023152,10.1.2.20,53672,10.1.2.40,3389,UDP,ALLOW,lan_billing,rule_26,1748,8206
1774023159,10.1.1.40,56717,10.1.1.10,25,UDP,ALLOW,lan_clinical,rule_45,6371,16959
1774023167,10.1.12.1,61635,10.1.10.5,25,TCP,ALLOW,wan,rule_40,1148,19646
1774023168,10.1.2.20,56865,10.1.10.5,389,TCP,BLOCK,wan,rule_19,6731,29970
1774023178,10.1.2.11,51877,10.1.10.7,443,TCP,ALLOW,lan_billing,rule_39,4613,14789
1774023182,10.1.11.9,55118,52.168.112.45,80,TCP,BLOCK,lan_servers,rule_27,5734,14144
1774023183,10.1.10.3,56144,10.1.10.1,88,TCP,ALLOW,lan_billing,rule_24,4878,2587
1774023197,140.82.112.22,50829,52.168.112.78,445,TCP,ALLOW,lan_clinical,rule_48,2186,15952
1774023210,10.1.10.3,53206,10.1.2.40,5432,TCP,ALLOW,lan_clinical,rule_29,6115,14105
1774023221,13.107.42.14,53344,52.168.112.78,53,TCP,ALLOW,lan_billing,rule_12,6089,15810
1774023225,10.1.2.10,49438,52.168.112.45,80,UDP,ALLOW,lan_servers,rule_14,5676,19532
1774023260,10.1.1.10,62681,10.1.1.10,25,TCP,BLOCK,lan_clinical,rule_4,3079,29648
1774023262,10.1.2.20,60112,10.1.10.1,636,UDP,BLOCK,lan_billing,rule_44,2478,3560
1774023268,13.107.42.14,52489,10.1.10.5,88,TCP,ALLOW,lan_billing,rule_29,6664,4455
1774023270,10.2.1.11,54829,13.107.42.14,3389,TCP,ALLOW,lan_billing,rule_22,1214,21600
1774023282,10.2.1.11,63960,10.1.10.1,636,TCP,ALLOW,lan_clinical,rule_4,788,15649
1774023282,10.1.2.10,56961,10.1.10.1,25,TCP,ALLOW,lan_clinical,rule_40,88,19686
1774023294,10.2.1.11,55712,10.1.2.40,88,TCP,BLOCK,lan_servers,rule_31,1409,21967
1774023307,10.1.2.11,62514,10.1.2.30,5432,TCP,ALLOW,lan_servers,rule_43,1194,25984
1774023308,10.1.2.10,63195,10.1.2.40,22,TCP,ALLOW,lan_servers,rule_45,7703,19471
1774023315,10.2.1.10,58474,10.1.1.11,636,TCP,BLOCK,lan_clinical,rule_24,3780,4891
1774023356,10.1.11.9,49359,10.1.10.1,80,UDP,ALLOW,lan_clinical,rule_49,5297,19395
1774023372,10.1.1.40,62588,10.1.2.30,80,TCP,ALLOW,wan,rule_42,164,26059
1774023381,10.1.10.1,49518,10.1.2.30,636,TCP,ALLOW,wan,rule_47,2917,8673
1774023383,10.1.10.1,49644,10.1.1.11,88,TCP,ALLOW,lan_clinical,rule_50,4987,20002
1774023389,10.1.10.7,49286,10.1.2.30,636,TCP,ALLOW,lan_clinical,rule_45,3249,14611
1774023394,10.1.2.40,51616,10.1.10.5,389,TCP,ALLOW,lan_clinical,rule_34,4668,3313
1774023395,10.0.0.10,52429,10.1.10.1,5432,TCP,BLOCK,lan_servers,rule_5,3720,28294
